B01001_001E,B11001_001E,B19013_001E,B25077_001E,B25035_001E,B25041_001E,B25017_001E,NAME,GEO_ID,state,county,tract,block group
1313,511,61690,182900,1986,629,629,"Block Group 2, Census Tract 61.04, Mecklenburg County, North Carolina",1500000US371190061042,37,119,006104,2
3912,1432,61705,120300,2004,1446,1446,"Block Group 3, Census Tract 61.04, Mecklenburg County, North Carolina",1500000US371190061043,37,119,006104,3
3197,1081,67388,168600,2001,1081,1081,"Block Group 1, Census Tract 61.05, Mecklenburg County, North Carolina",1500000US371190061051,37,119,006105,1
2931,1038,59403,187900,1996,1056,1056,"Block Group 1, Census Tract 61.06, Mecklenburg County, North Carolina",1500000US371190061061,37,119,006106,1
3384,1294,64151,144400,2003,1294,1294,"Block Group 1, Census Tract 61.07, Mecklenburg County, North Carolina",1500000US371190061071,37,119,006107,1
2665,1356,58846,-666666666,2007,1796,1796,"Block Group 2, Census Tract 61.07, Mecklenburg County, North Carolina",1500000US371190061072,37,119,006107,2
2754,921,67401,145800,1999,976,976,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",1500000US371190061081,37,119,006108,1
2051,708,58654,137500,2003,723,723,"Block Group 2, Census Tract 61.08, Mecklenburg County, North Carolina",1500000US371190061082,37,119,006108,2
4347,1232,41100,127900,1980,1275,1275,"Block Group 1, Census Tract 61.09, Mecklenburg County, North Carolina",1500000US371190061091,37,119,006109,1
864,395,53977,210900,2006,431,431,"Block Group 1, Census Tract 62.09, Mecklenburg County, North Carolina",1500000US371190062091,37,119,006209,1
3059,1083,159145,506600,1998,1126,1126,"Block Group 3, Census Tract 62.04, Mecklenburg County, North Carolina",1500000US371190062043,37,119,006204,3
1158,758,78846,315800,1995,943,943,"Block Group 4, Census Tract 62.04, Mecklenburg County, North Carolina",1500000US371190062044,37,119,006204,4
3197,1373,77168,264700,2004,1577,1577,"Block Group 1, Census Tract 62.08, Mecklenburg County, North Carolina",1500000US371190062081,37,119,006208,1
1962,1050,81098,189700,1998,1135,1135,"Block Group 2, Census Tract 62.09, Mecklenburg County, North Carolina",1500000US371190062092,37,119,006209,2
1994,916,96154,286200,2000,1084,1084,"Block Group 3, Census Tract 62.09, Mecklenburg County, North Carolina",1500000US371190062093,37,119,006209,3
2828,1178,84886,310000,1996,1224,1224,"Block Group 1, Census Tract 62.10, Mecklenburg County, North Carolina",1500000US371190062101,37,119,006210,1
1731,557,129479,314200,2007,600,600,"Block Group 2, Census Tract 62.10, Mecklenburg County, North Carolina",1500000US371190062102,37,119,006210,2
3684,1275,122420,427500,2003,1331,1331,"Block Group 1, Census Tract 62.11, Mecklenburg County, North Carolina",1500000US371190062111,37,119,006211,1
1807,682,140417,484400,1971,691,691,"Block Group 1, Census Tract 30.06, Mecklenburg County, North Carolina",1500000US371190030061,37,119,003006,1
1637,1034,49808,-666666666,2002,1320,1320,"Block Group 1, Census Tract 37, Mecklenburg County, North Carolina",1500000US371190037001,37,119,003700,1
2932,1124,134286,685100,1998,1124,1124,"Block Group 1, Census Tract 30.13, Mecklenburg County, North Carolina",1500000US371190030131,37,119,003013,1
2563,999,119583,297800,1974,999,999,"Block Group 2, Census Tract 30.13, Mecklenburg County, North Carolina",1500000US371190030132,37,119,003013,2
824,482,26786,133000,1957,522,522,"Block Group 2, Census Tract 13, Mecklenburg County, North Carolina",1500000US371190013002,37,119,001300,2
2418,899,43641,148700,1959,1063,1063,"Block Group 1, Census Tract 13, Mecklenburg County, North Carolina",1500000US371190013001,37,119,001300,1
719,309,68750,238100,2011,331,331,"Block Group 2, Census Tract 50, Mecklenburg County, North Carolina",1500000US371190050002,37,119,005000,2
1842,652,27143,163000,1994,830,830,"Block Group 1, Census Tract 56.04, Mecklenburg County, North Carolina",1500000US371190056041,37,119,005604,1
2495,1104,41538,148400,1988,1252,1252,"Block Group 1, Census Tract 16.03, Mecklenburg County, North Carolina",1500000US371190016031,37,119,001603,1
1485,585,44129,176900,1970,640,640,"Block Group 1, Census Tract 17.02, Mecklenburg County, North Carolina",1500000US371190017021,37,119,001702,1
796,375,73563,166700,1959,394,394,"Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina",1500000US371190017023,37,119,001702,3
2312,1070,113047,300500,1958,1161,1161,"Block Group 2, Census Tract 31.03, Mecklenburg County, North Carolina",1500000US371190031032,37,119,003103,2
1725,818,80365,167400,1972,949,949,"Block Group 1, Census Tract 31.03, Mecklenburg County, North Carolina",1500000US371190031031,37,119,003103,1
3020,942,57500,193400,1966,1018,1018,"Block Group 1, Census Tract 31.06, Mecklenburg County, North Carolina",1500000US371190031061,37,119,003106,1
1063,320,38846,99000,1970,360,360,"Block Group 1, Census Tract 51, Mecklenburg County, North Carolina",1500000US371190051001,37,119,005100,1
823,276,21724,140900,1963,313,313,"Block Group 3, Census Tract 52, Mecklenburg County, North Carolina",1500000US371190052003,37,119,005200,3
561,216,28036,95600,1959,228,228,"Block Group 1, Census Tract 52, Mecklenburg County, North Carolina",1500000US371190052001,37,119,005200,1
2974,1179,40666,116400,2002,1336,1336,"Block Group 1, Census Tract 54.01, Mecklenburg County, North Carolina",1500000US371190054011,37,119,005401,1
2542,1128,31713,97900,1973,1182,1182,"Block Group 2, Census Tract 54.01, Mecklenburg County, North Carolina",1500000US371190054012,37,119,005401,2
1698,712,55179,121900,1986,712,712,"Block Group 1, Census Tract 57.06, Mecklenburg County, North Carolina",1500000US371190057061,37,119,005706,1
2218,570,83000,206000,1997,570,570,"Block Group 3, Census Tract 57.06, Mecklenburg County, North Carolina",1500000US371190057063,37,119,005706,3
2016,911,68750,248400,1985,1056,1056,"Block Group 2, Census Tract 57.11, Mecklenburg County, North Carolina",1500000US371190057112,37,119,005711,2
3904,1271,85799,252100,1988,1288,1288,"Block Group 3, Census Tract 57.11, Mecklenburg County, North Carolina",1500000US371190057113,37,119,005711,3
488,188,-666666666,231500,1975,188,188,"Block Group 1, Census Tract 57.11, Mecklenburg County, North Carolina",1500000US371190057111,37,119,005711,1
2638,1325,49854,182200,1995,1456,1456,"Block Group 2, Census Tract 58.12, Mecklenburg County, North Carolina",1500000US371190058122,37,119,005812,2
1097,348,19189,76500,1979,399,399,"Block Group 1, Census Tract 45, Mecklenburg County, North Carolina",1500000US371190045001,37,119,004500,1
1164,326,47609,59500,1967,446,446,"Block Group 2, Census Tract 45, Mecklenburg County, North Carolina",1500000US371190045002,37,119,004500,2
3066,1069,49659,108800,1994,1153,1153,"Block Group 2, Census Tract 44, Mecklenburg County, North Carolina",1500000US371190044002,37,119,004400,2
1227,430,81397,241300,1959,482,482,"Block Group 1, Census Tract 32.01, Mecklenburg County, North Carolina",1500000US371190032011,37,119,003201,1
1059,247,-666666666,94400,1948,294,294,"Block Group 4, Census Tract 36, Mecklenburg County, North Carolina",1500000US371190036004,37,119,003600,4
979,351,36010,90800,1954,366,366,"Block Group 3, Census Tract 36, Mecklenburg County, North Carolina",1500000US371190036003,37,119,003600,3
1035,513,110393,464300,2005,601,601,"Block Group 4, Census Tract 34, Mecklenburg County, North Carolina",1500000US371190034004,37,119,003400,4
1130,482,136484,654000,1943,542,542,"Block Group 2, Census Tract 34, Mecklenburg County, North Carolina",1500000US371190034002,37,119,003400,2
1464,627,145528,809700,1997,768,768,"Block Group 3, Census Tract 34, Mecklenburg County, North Carolina",1500000US371190034003,37,119,003400,3
1604,684,106563,378100,1948,690,690,"Block Group 2, Census Tract 11, Mecklenburg County, North Carolina",1500000US371190011002,37,119,001100,2
2760,1024,15490,152100,1979,1065,1065,"Block Group 2, Census Tract 23, Mecklenburg County, North Carolina",1500000US371190023002,37,119,002300,2
1470,705,90438,253000,1969,780,780,"Block Group 1, Census Tract 31.05, Mecklenburg County, North Carolina",1500000US371190031051,37,119,003105,1
2290,983,89358,313900,1981,1014,1014,"Block Group 2, Census Tract 31.05, Mecklenburg County, North Carolina",1500000US371190031052,37,119,003105,2
2635,957,29792,69900,1964,1091,1091,"Block Group 2, Census Tract 43.02, Mecklenburg County, North Carolina",1500000US371190043022,37,119,004302,2
893,344,-666666666,85000,1967,426,426,"Block Group 1, Census Tract 43.02, Mecklenburg County, North Carolina",1500000US371190043021,37,119,004302,1
1161,430,105806,288600,1978,469,469,"Block Group 3, Census Tract 20.03, Mecklenburg County, North Carolina",1500000US371190020033,37,119,002003,3
1435,745,19943,151700,1988,745,745,"Block Group 5, Census Tract 20.03, Mecklenburg County, North Carolina",1500000US371190020035,37,119,002003,5
864,347,147054,333200,1974,360,360,"Block Group 4, Census Tract 20.03, Mecklenburg County, North Carolina",1500000US371190020034,37,119,002003,4
3899,1182,34722,98600,2000,1211,1211,"Block Group 1, Census Tract 15.04, Mecklenburg County, North Carolina",1500000US371190015041,37,119,001504,1
1975,637,31901,96100,1976,637,637,"Block Group 3, Census Tract 15.04, Mecklenburg County, North Carolina",1500000US371190015043,37,119,001504,3
2374,767,63646,184200,1968,787,787,"Block Group 2, Census Tract 31.08, Mecklenburg County, North Carolina",1500000US371190031082,37,119,003108,2
2567,1088,39924,-666666666,1993,1268,1268,"Block Group 1, Census Tract 31.09, Mecklenburg County, North Carolina",1500000US371190031091,37,119,003109,1
1756,576,36845,28800,1975,630,630,"Block Group 2, Census Tract 31.09, Mecklenburg County, North Carolina",1500000US371190031092,37,119,003109,2
1652,1048,49149,279900,1976,1126,1126,"Block Group 1, Census Tract 32.03, Mecklenburg County, North Carolina",1500000US371190032031,37,119,003203,1
889,375,58350,292000,1960,402,402,"Block Group 2, Census Tract 32.03, Mecklenburg County, North Carolina",1500000US371190032032,37,119,003203,2
1001,535,107375,338000,1987,535,535,"Block Group 1, Census Tract 32.04, Mecklenburg County, North Carolina",1500000US371190032041,37,119,003204,1
1745,698,77333,341600,1979,743,743,"Block Group 2, Census Tract 32.04, Mecklenburg County, North Carolina",1500000US371190032042,37,119,003204,2
819,436,93529,413000,1961,466,466,"Block Group 3, Census Tract 32.04, Mecklenburg County, North Carolina",1500000US371190032043,37,119,003204,3
718,448,60944,420800,1955,555,555,"Block Group 3, Census Tract 33, Mecklenburg County, North Carolina",1500000US371190033003,37,119,003300,3
2797,1165,76372,145000,2002,1258,1258,"Block Group 1, Census Tract 38.05, Mecklenburg County, North Carolina",1500000US371190038051,37,119,003805,1
1303,426,55000,72000,1958,480,480,"Block Group 2, Census Tract 38.06, Mecklenburg County, North Carolina",1500000US371190038062,37,119,003806,2
2404,1168,80202,83300,1999,1298,1298,"Block Group 3, Census Tract 38.06, Mecklenburg County, North Carolina",1500000US371190038063,37,119,003806,3
1596,714,36420,112700,1990,832,832,"Block Group 4, Census Tract 38.06, Mecklenburg County, North Carolina",1500000US371190038064,37,119,003806,4
3679,1098,37963,99400,1974,1173,1173,"Block Group 2, Census Tract 38.07, Mecklenburg County, North Carolina",1500000US371190038072,37,119,003807,2
1996,704,25429,-666666666,1979,772,772,"Block Group 1, Census Tract 38.08, Mecklenburg County, North Carolina",1500000US371190038081,37,119,003808,1
2109,1096,45682,197700,2004,1313,1313,"Block Group 2, Census Tract 6, Mecklenburg County, North Carolina",1500000US371190006002,37,119,000600,2
3453,1236,54643,154000,1987,1319,1319,"Block Group 1, Census Tract 15.05, Mecklenburg County, North Carolina",1500000US371190015051,37,119,001505,1
1024,431,85724,415600,1967,478,478,"Block Group 3, Census Tract 20.02, Mecklenburg County, North Carolina",1500000US371190020023,37,119,002002,3
1637,582,192661,445000,1967,631,631,"Block Group 2, Census Tract 20.02, Mecklenburg County, North Carolina",1500000US371190020022,37,119,002002,2
1044,496,54412,274800,1960,570,570,"Block Group 2, Census Tract 33, Mecklenburg County, North Carolina",1500000US371190033002,37,119,003300,2
2070,996,102500,301700,2003,1090,1090,"Block Group 2, Census Tract 1, Mecklenburg County, North Carolina",1500000US371190001002,37,119,000100,2
1059,675,150037,332400,2001,995,995,"Block Group 3, Census Tract 1, Mecklenburg County, North Carolina",1500000US371190001003,37,119,000100,3
600,370,110147,897100,2001,370,370,"Block Group 5, Census Tract 1, Mecklenburg County, North Carolina",1500000US371190001005,37,119,000100,5
1372,891,55990,437800,2004,1062,1062,"Block Group 2, Census Tract 4, Mecklenburg County, North Carolina",1500000US371190004002,37,119,000400,2
1770,517,32917,94000,1981,613,613,"Block Group 2, Census Tract 15.07, Mecklenburg County, North Carolina",1500000US371190015072,37,119,001507,2
1119,445,26303,121100,1971,576,576,"Block Group 3, Census Tract 15.07, Mecklenburg County, North Carolina",1500000US371190015073,37,119,001507,3
3594,1072,58621,158800,1981,1226,1226,"Block Group 2, Census Tract 15.08, Mecklenburg County, North Carolina",1500000US371190015082,37,119,001508,2
1776,853,69659,529300,1997,951,951,"Block Group 1, Census Tract 24, Mecklenburg County, North Carolina",1500000US371190024001,37,119,002400,1
981,472,76360,284800,1965,535,535,"Block Group 2, Census Tract 24, Mecklenburg County, North Carolina",1500000US371190024002,37,119,002400,2
1745,680,203036,868900,1941,776,776,"Block Group 3, Census Tract 28, Mecklenburg County, North Carolina",1500000US371190028003,37,119,002800,3
988,310,250001,1305600,1961,310,310,"Block Group 1, Census Tract 28, Mecklenburg County, North Carolina",1500000US371190028001,37,119,002800,1
1071,435,185417,828100,1976,447,447,"Block Group 1, Census Tract 29.03, Mecklenburg County, North Carolina",1500000US371190029031,37,119,002903,1
1164,387,250001,1453800,1973,421,421,"Block Group 2, Census Tract 29.03, Mecklenburg County, North Carolina",1500000US371190029032,37,119,002903,2
1351,574,159444,840800,1943,695,695,"Block Group 2, Census Tract 35, Mecklenburg County, North Carolina",1500000US371190035002,37,119,003500,2
1230,689,88516,391900,2003,782,782,"Block Group 1, Census Tract 35, Mecklenburg County, North Carolina",1500000US371190035001,37,119,003500,1
666,247,27169,108700,1983,260,260,"Block Group 1, Census Tract 49, Mecklenburg County, North Carolina",1500000US371190049001,37,119,004900,1
1453,820,40767,133200,1996,861,861,"Block Group 2, Census Tract 56.05, Mecklenburg County, North Carolina",1500000US371190056052,37,119,005605,2
2302,1248,40354,188300,1995,1248,1248,"Block Group 1, Census Tract 56.05, Mecklenburg County, North Carolina",1500000US371190056051,37,119,005605,1
1678,730,78333,224200,2001,813,813,"Block Group 1, Census Tract 57.09, Mecklenburg County, North Carolina",1500000US371190057091,37,119,005709,1
1389,553,98164,319900,1990,561,561,"Block Group 1, Census Tract 58.17, Mecklenburg County, North Carolina",1500000US371190058171,37,119,005817,1
3003,1067,114514,379900,1986,1146,1146,"Block Group 2, Census Tract 58.17, Mecklenburg County, North Carolina",1500000US371190058172,37,119,005817,2
4089,1155,47862,135600,1992,1269,1269,"Block Group 2, Census Tract 38.08, Mecklenburg County, North Carolina",1500000US371190038082,37,119,003808,2
880,342,11881,-666666666,1980,358,358,"Block Group 1, Census Tract 39.03, Mecklenburg County, North Carolina",1500000US371190039031,37,119,003903,1
2930,1042,46923,116400,1986,1116,1116,"Block Group 1, Census Tract 43.03, Mecklenburg County, North Carolina",1500000US371190043031,37,119,004303,1
3319,1015,32543,95400,1968,1102,1102,"Block Group 1, Census Tract 43.04, Mecklenburg County, North Carolina",1500000US371190043041,37,119,004304,1
3081,1018,56800,113700,1987,1161,1161,"Block Group 1, Census Tract 43.05, Mecklenburg County, North Carolina",1500000US371190043051,37,119,004305,1
3456,1268,32063,107900,1987,1438,1438,"Block Group 2, Census Tract 43.05, Mecklenburg County, North Carolina",1500000US371190043052,37,119,004305,2
628,295,41964,71100,1964,295,295,"Block Group 2, Census Tract 53.01, Mecklenburg County, North Carolina",1500000US371190053012,37,119,005301,2
1464,596,30214,99200,1970,706,706,"Block Group 2, Census Tract 53.05, Mecklenburg County, North Carolina",1500000US371190053052,37,119,005305,2
2692,902,27357,95800,1971,961,961,"Block Group 3, Census Tract 53.05, Mecklenburg County, North Carolina",1500000US371190053053,37,119,005305,3
1724,700,27026,62900,1970,806,806,"Block Group 2, Census Tract 53.06, Mecklenburg County, North Carolina",1500000US371190053062,37,119,005306,2
2442,1044,27263,114900,1983,1146,1146,"Block Group 1, Census Tract 53.07, Mecklenburg County, North Carolina",1500000US371190053071,37,119,005307,1
1728,648,29000,85400,1973,715,715,"Block Group 1, Census Tract 53.08, Mecklenburg County, North Carolina",1500000US371190053081,37,119,005308,1
870,332,27614,-666666666,1976,420,420,"Block Group 2, Census Tract 53.08, Mecklenburg County, North Carolina",1500000US371190053082,37,119,005308,2
1425,535,48443,-666666666,1991,567,567,"Block Group 3, Census Tract 59.06, Mecklenburg County, North Carolina",1500000US371190059063,37,119,005906,3
360,140,66136,252800,1986,210,210,"Block Group 4, Census Tract 59.06, Mecklenburg County, North Carolina",1500000US371190059064,37,119,005906,4
4103,1226,117177,267300,2007,1272,1272,"Block Group 1, Census Tract 59.07, Mecklenburg County, North Carolina",1500000US371190059071,37,119,005907,1
1615,649,136750,375000,1993,719,719,"Block Group 1, Census Tract 59.08, Mecklenburg County, North Carolina",1500000US371190059081,37,119,005908,1
5558,1571,90353,196300,2003,1681,1681,"Block Group 1, Census Tract 59.09, Mecklenburg County, North Carolina",1500000US371190059091,37,119,005909,1
6123,2135,66537,181900,2004,2281,2281,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",1500000US371190059101,37,119,005910,1
3135,1022,61951,136700,1979,1047,1047,"Block Group 2, Census Tract 59.13, Mecklenburg County, North Carolina",1500000US371190059132,37,119,005913,2
3388,1272,130357,457000,2005,1338,1338,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",1500000US371190059111,37,119,005911,1
1629,617,72153,211600,1999,637,637,"Block Group 1, Census Tract 59.12, Mecklenburg County, North Carolina",1500000US371190059121,37,119,005912,1
4394,1839,64163,162400,2002,1973,1973,"Block Group 2, Census Tract 59.12, Mecklenburg County, North Carolina",1500000US371190059122,37,119,005912,2
1840,665,72350,181600,2001,704,704,"Block Group 3, Census Tract 59.13, Mecklenburg County, North Carolina",1500000US371190059133,37,119,005913,3
1053,370,97685,187100,1997,401,401,"Block Group 2, Census Tract 59.14, Mecklenburg County, North Carolina",1500000US371190059142,37,119,005914,2
2581,1218,52771,149600,1994,1319,1319,"Block Group 3, Census Tract 59.14, Mecklenburg County, North Carolina",1500000US371190059143,37,119,005914,3
2235,1221,68542,207700,2007,1416,1416,"Block Group 1, Census Tract 59.15, Mecklenburg County, North Carolina",1500000US371190059151,37,119,005915,1
1242,360,30750,85900,1974,406,406,"Block Group 2, Census Tract 59.16, Mecklenburg County, North Carolina",1500000US371190059162,37,119,005916,2
3472,1492,58796,172700,1995,1613,1613,"Block Group 1, Census Tract 59.17, Mecklenburg County, North Carolina",1500000US371190059171,37,119,005917,1
3566,1271,75568,188000,2003,1335,1335,"Block Group 1, Census Tract 59.18, Mecklenburg County, North Carolina",1500000US371190059181,37,119,005918,1
3158,1119,58964,136700,2002,1188,1188,"Block Group 1, Census Tract 60.05, Mecklenburg County, North Carolina",1500000US371190060051,37,119,006005,1
2361,722,46173,109200,1974,722,722,"Block Group 2, Census Tract 60.06, Mecklenburg County, North Carolina",1500000US371190060062,37,119,006006,2
785,314,27794,-666666666,1986,394,394,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",1500000US371190015083,37,119,001508,3
1570,492,55058,100400,1975,492,492,"Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina",1500000US371190015091,37,119,001509,1
1878,788,41250,133100,1972,842,842,"Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina",1500000US371190016051,37,119,001605,1
1980,749,36920,98100,1971,776,776,"Block Group 2, Census Tract 15.09, Mecklenburg County, North Carolina",1500000US371190015092,37,119,001509,2
2377,862,41607,112800,1975,958,958,"Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina",1500000US371190015101,37,119,001510,1
851,373,39175,105700,1968,373,373,"Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina",1500000US371190015102,37,119,001510,2
2959,1007,46157,179100,1966,1066,1066,"Block Group 1, Census Tract 16.06, Mecklenburg County, North Carolina",1500000US371190016061,37,119,001606,1
1645,617,48049,117600,1967,682,682,"Block Group 2, Census Tract 16.06, Mecklenburg County, North Carolina",1500000US371190016062,37,119,001606,2
3195,1196,30774,139800,1985,1247,1247,"Block Group 1, Census Tract 16.07, Mecklenburg County, North Carolina",1500000US371190016071,37,119,001607,1
2664,918,32826,93800,1966,1063,1063,"Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina",1500000US371190016081,37,119,001608,1
1516,603,45399,113600,1971,631,631,"Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina",1500000US371190016082,37,119,001608,2
717,359,30050,146500,1983,359,359,"Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina",1500000US371190016091,37,119,001609,1
2685,982,45526,115800,1985,1008,1008,"Block Group 2, Census Tract 16.09, Mecklenburg County, North Carolina",1500000US371190016092,37,119,001609,2
2964,868,27247,133600,1971,1032,1032,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",1500000US371190017024,37,119,001702,4
379,186,37500,-666666666,1969,219,219,"Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina",1500000US371190018011,37,119,001801,1
601,278,33194,272900,1974,281,281,"Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina",1500000US371190018013,37,119,001801,3
1405,719,44769,161300,1967,719,719,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",1500000US371190018021,37,119,001802,1
695,253,32318,98900,1987,397,397,"Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina",1500000US371190019123,37,119,001912,3
2695,913,36834,136200,1985,1024,1024,"Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina",1500000US371190019124,37,119,001912,4
1689,641,65917,191400,1974,680,680,"Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina",1500000US371190019142,37,119,001914,2
1502,719,39327,151300,1978,742,742,"Block Group 1, Census Tract 19.15, Mecklenburg County, North Carolina",1500000US371190019151,37,119,001915,1
2575,1255,31813,127100,1982,1416,1416,"Block Group 2, Census Tract 19.15, Mecklenburg County, North Carolina",1500000US371190019152,37,119,001915,2
1418,596,44803,-666666666,1985,797,797,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",1500000US371190019154,37,119,001915,4
2255,581,65786,163300,1993,652,652,"Block Group 1, Census Tract 19.16, Mecklenburg County, North Carolina",1500000US371190019161,37,119,001916,1
2135,639,51654,107900,1986,639,639,"Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina",1500000US371190019171,37,119,001917,1
2287,761,47639,116500,1977,802,802,"Block Group 2, Census Tract 19.17, Mecklenburg County, North Carolina",1500000US371190019172,37,119,001917,2
2268,928,41053,129500,1979,1012,1012,"Block Group 2, Census Tract 19.18, Mecklenburg County, North Carolina",1500000US371190019182,37,119,001918,2
1419,583,32969,56500,1985,649,649,"Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina",1500000US371190019183,37,119,001918,3
2411,857,121375,430200,1996,929,929,"Block Group 2, Census Tract 58.47, Mecklenburg County, North Carolina",1500000US371190058472,37,119,005847,2
807,373,80766,236700,2005,385,385,"Block Group 3, Census Tract 58.47, Mecklenburg County, North Carolina",1500000US371190058473,37,119,005847,3
1859,560,174375,470100,1992,591,591,"Block Group 2, Census Tract 58.48, Mecklenburg County, North Carolina",1500000US371190058482,37,119,005848,2
999,373,124063,306200,1993,373,373,"Block Group 3, Census Tract 58.48, Mecklenburg County, North Carolina",1500000US371190058483,37,119,005848,3
1553,753,67813,338800,1985,848,848,"Block Group 1, Census Tract 30.08, Mecklenburg County, North Carolina",1500000US371190030081,37,119,003008,1
2484,890,124643,261000,1982,902,902,"Block Group 3, Census Tract 30.08, Mecklenburg County, North Carolina",1500000US371190030083,37,119,003008,3
1816,861,55389,285800,1994,947,947,"Block Group 2, Census Tract 30.08, Mecklenburg County, North Carolina",1500000US371190030082,37,119,003008,2
2304,949,118988,350400,2005,949,949,"Block Group 2, Census Tract 58.38, Mecklenburg County, North Carolina",1500000US371190058382,37,119,005838,2
4572,1579,115956,225900,2007,1675,1675,"Block Group 3, Census Tract 58.38, Mecklenburg County, North Carolina",1500000US371190058383,37,119,005838,3
2203,883,103393,339400,1995,974,974,"Block Group 1, Census Tract 58.40, Mecklenburg County, North Carolina",1500000US371190058401,37,119,005840,1
3102,942,153145,506000,1998,942,942,"Block Group 1, Census Tract 58.41, Mecklenburg County, North Carolina",1500000US371190058411,37,119,005841,1
699,398,69630,-666666666,1993,453,453,"Block Group 2, Census Tract 58.41, Mecklenburg County, North Carolina",1500000US371190058412,37,119,005841,2
1755,821,60329,247300,2002,821,821,"Block Group 1, Census Tract 58.42, Mecklenburg County, North Carolina",1500000US371190058421,37,119,005842,1
1707,650,92206,260500,2003,650,650,"Block Group 2, Census Tract 58.42, Mecklenburg County, North Carolina",1500000US371190058422,37,119,005842,2
1396,506,120441,294800,1997,516,516,"Block Group 1, Census Tract 58.43, Mecklenburg County, North Carolina",1500000US371190058431,37,119,005843,1
1815,761,74963,276600,2004,761,761,"Block Group 2, Census Tract 58.43, Mecklenburg County, North Carolina",1500000US371190058432,37,119,005843,2
5271,1848,106314,418200,2006,1995,1995,"Block Group 2, Census Tract 58.44, Mecklenburg County, North Carolina",1500000US371190058442,37,119,005844,2
1260,515,99896,258200,1998,523,523,"Block Group 1, Census Tract 58.45, Mecklenburg County, North Carolina",1500000US371190058451,37,119,005845,1
1770,573,166023,538100,1995,597,597,"Block Group 1, Census Tract 58.46, Mecklenburg County, North Carolina",1500000US371190058461,37,119,005846,1
2219,744,198214,596300,1996,773,773,"Block Group 2, Census Tract 58.46, Mecklenburg County, North Carolina",1500000US371190058462,37,119,005846,2
2049,509,40125,139600,1969,509,509,"Block Group 3, Census Tract 60.06, Mecklenburg County, North Carolina",1500000US371190060063,37,119,006006,3
3346,1004,76146,152400,2005,1071,1071,"Block Group 1, Census Tract 60.07, Mecklenburg County, North Carolina",1500000US371190060071,37,119,006007,1
2899,1091,104241,291900,2004,1091,1091,"Block Group 3, Census Tract 60.07, Mecklenburg County, North Carolina",1500000US371190060073,37,119,006007,3
1806,681,86607,156800,1993,710,710,"Block Group 1, Census Tract 60.08, Mecklenburg County, North Carolina",1500000US371190060081,37,119,006008,1
1394,567,41971,121600,1983,577,577,"Block Group 1, Census Tract 60.09, Mecklenburg County, North Carolina",1500000US371190060091,37,119,006009,1
2165,745,71964,163000,2002,776,776,"Block Group 2, Census Tract 60.09, Mecklenburg County, North Carolina",1500000US371190060092,37,119,006009,2
1475,469,38490,142600,1984,549,549,"Block Group 3, Census Tract 19.19, Mecklenburg County, North Carolina",1500000US371190019193,37,119,001919,3
2813,674,31071,113400,1980,746,746,"Block Group 1, Census Tract 19.20, Mecklenburg County, North Carolina",1500000US371190019201,37,119,001920,1
937,358,31630,138100,1985,358,358,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina",1500000US371190019203,37,119,001920,3
2807,840,55403,116700,1984,868,868,"Block Group 1, Census Tract 19.21, Mecklenburg County, North Carolina",1500000US371190019211,37,119,001921,1
2771,958,50921,115900,1981,975,975,"Block Group 2, Census Tract 19.22, Mecklenburg County, North Carolina",1500000US371190019222,37,119,001922,2
2884,981,46673,112300,1985,1167,1167,"Block Group 1, Census Tract 19.23, Mecklenburg County, North Carolina",1500000US371190019231,37,119,001923,1
1295,613,87279,-666666666,1976,613,613,"Block Group 4, Census Tract 20.02, Mecklenburg County, North Carolina",1500000US371190020024,37,119,002002,4
1859,909,43262,286100,1971,985,985,"Block Group 2, Census Tract 21, Mecklenburg County, North Carolina",1500000US371190021002,37,119,002100,2
1236,539,71406,664300,1953,539,539,"Block Group 2, Census Tract 27.01, Mecklenburg County, North Carolina",1500000US371190027012,37,119,002701,2
