GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,GEOID_1,NAMELSAD_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,OBJECTID_1
371399607011,Block Group 1,19579710.000000000000000,0.000000000000000,+36.2540339,-76.2317022,4400,37139960701,Census Tract 9607.01,60188085.000000000000000,19426369.000000000000000,+36.2469552,-76.1925292,1595
371399607012,Block Group 2,40608375.000000000000000,19426369.000000000000000,+36.2484242,-76.1654066,4401,37139960701,Census Tract 9607.01,60188085.000000000000000,19426369.000000000000000,+36.2469552,-76.1925292,1595
371399607020,Block Group 0,0.000000000000000,93374741.000000000000000,+36.1058640,-76.0961849,4402,37139960702,Census Tract 9607.02,142628020.000000000000000,139128946.000000000000000,+36.1058640,-76.0961849,1596
371399607023,Block Group 3,62429999.000000000000000,29206793.000000000000000,+36.1860305,-76.1142297,4403,37139960702,Census Tract 9607.02,142628020.000000000000000,139128946.000000000000000,+36.1058640,-76.0961849,1596
371419201011,Block Group 1,28745288.000000000000000,7935319.000000000000000,+34.3401772,-77.6827098,4404,37141920101,Census Tract 9201.01,29927040.000000000000000,7935319.000000000000000,+34.3401772,-77.6827098,1597
371419201012,Block Group 2,1181752.000000000000000,0.000000000000000,+34.3635393,-77.6314255,4405,37141920101,Census Tract 9201.01,29927040.000000000000000,7935319.000000000000000,+34.3401772,-77.6827098,1597
371419201021,Block Group 1,6693516.000000000000000,2832674.000000000000000,+34.4163514,-77.5762819,4406,37141920102,Census Tract 9201.02,8324151.000000000000000,2832674.000000000000000,+34.4163514,-77.5762819,1598
371419201022,Block Group 2,1630635.000000000000000,0.000000000000000,+34.4237396,-77.5475222,4407,37141920102,Census Tract 9201.02,8324151.000000000000000,2832674.000000000000000,+34.4163514,-77.5762819,1598
371419201032,Block Group 2,14847739.000000000000000,1736215.000000000000000,+34.4550875,-77.5642622,4408,37141920103,Census Tract 9201.03,35083641.000000000000000,3703908.000000000000000,+34.4452555,-77.5842247,1581
371419201033,Block Group 3,11844170.000000000000000,559406.000000000000000,+34.4325552,-77.6162606,4409,37141920103,Census Tract 9201.03,35083641.000000000000000,3703908.000000000000000,+34.4452555,-77.5842247,1581
371419202021,Block Group 1,16470559.000000000000000,362827.000000000000000,+34.3237010,-77.7414919,4410,37141920202,Census Tract 9202.02,34679084.000000000000000,677114.000000000000000,+34.3561045,-77.7145103,1601
371419202022,Block Group 2,10926467.000000000000000,314287.000000000000000,+34.3591321,-77.6954660,4411,37141920202,Census Tract 9202.02,34679084.000000000000000,677114.000000000000000,+34.3561045,-77.7145103,1601
371419202031,Block Group 1,212084646.000000000000000,1283817.000000000000000,+34.4353139,-77.7461475,4412,37141920203,Census Tract 9202.03,212084646.000000000000000,1283817.000000000000000,+34.4353139,-77.7461475,1582
371419202041,Block Group 1,276354718.000000000000000,268019.000000000000000,+34.5367397,-77.7005223,4413,37141920204,Census Tract 9202.04,611372277.000000000000000,688098.000000000000000,+34.6046249,-77.7337585,1583
371419203001,Block Group 1,53729027.000000000000000,274272.000000000000000,+34.6608958,-77.9225752,4414,37141920300,Census Tract 9203,236115473.000000000000000,605423.000000000000000,+34.6713171,-78.0020072,1584
371419203002,Block Group 2,107578163.000000000000000,67429.000000000000000,+34.6449455,-77.9992205,4415,37141920300,Census Tract 9203,236115473.000000000000000,605423.000000000000000,+34.6713171,-78.0020072,1584
371419203003,Block Group 3,74808283.000000000000000,263722.000000000000000,+34.6815923,-78.0802845,4416,37141920300,Census Tract 9203,236115473.000000000000000,605423.000000000000000,+34.6713171,-78.0020072,1584
371419204011,Block Group 1,75714400.000000000000000,15209.000000000000000,+34.5055979,-77.9462191,4417,37141920401,Census Tract 9204.01,75714400.000000000000000,15209.000000000000000,+34.5055979,-77.9462191,1600
371419204021,Block Group 1,48864030.000000000000000,0.000000000000000,+34.5727581,-78.0081443,4418,37141920402,Census Tract 9204.02,65209557.000000000000000,12064.000000000000000,+34.5702392,-77.9912005,1602
371419204022,Block Group 2,16345527.000000000000000,12064.000000000000000,+34.5716013,-77.9448306,4419,37141920402,Census Tract 9204.02,65209557.000000000000000,12064.000000000000000,+34.5702392,-77.9912005,1602
371419204032,Block Group 2,47364511.000000000000000,1029816.000000000000000,+34.5271368,-77.8666222,4420,37141920403,Census Tract 9204.03,106540787.000000000000000,1064871.000000000000000,+34.5493899,-77.8690183,1585
371419205011,Block Group 1,153124840.000000000000000,0.000000000000000,+34.5904517,-78.1002537,4421,37141920501,Census Tract 9205.01,379499614.000000000000000,1540624.000000000000000,+34.5521525,-78.1514969,1586
371419205012,Block Group 2,144864680.000000000000000,844974.000000000000000,+34.5532698,-78.1844899,4422,37141920501,Census Tract 9205.01,379499614.000000000000000,1540624.000000000000000,+34.5521525,-78.1514969,1586
371419205013,Block Group 3,81510094.000000000000000,695650.000000000000000,+34.4807622,-78.1283696,4423,37141920501,Census Tract 9205.01,379499614.000000000000000,1540624.000000000000000,+34.5521525,-78.1514969,1586
371419205021,Block Group 1,216673077.000000000000000,5807083.000000000000000,+34.4059549,-78.1092291,4424,37141920502,Census Tract 9205.02,216673077.000000000000000,5807083.000000000000000,+34.4059549,-78.1092291,1603
371419206011,Block Group 1,103401242.000000000000000,405719.000000000000000,+34.4486284,-77.9634417,4425,37141920601,Census Tract 9206.01,103401242.000000000000000,405719.000000000000000,+34.4486284,-77.9634417,1604
371419206021,Block Group 1,56035827.000000000000000,2266152.000000000000000,+34.4032220,-77.8470655,4426,37141920602,Census Tract 9206.02,120874044.000000000000000,2918150.000000000000000,+34.4178428,-77.9120811,1624
371419206023,Block Group 3,50367686.000000000000000,622375.000000000000000,+34.4108985,-77.9947429,4427,37141920602,Census Tract 9206.02,120874044.000000000000000,2918150.000000000000000,+34.4178428,-77.9120811,1624
371439201001,Block Group 1,181367828.000000000000000,2855.000000000000000,+36.3033350,-76.4915327,4428,37143920100,Census Tract 9201,400177631.000000000000000,73287630.000000000000000,+36.2187874,-76.4078776,1606
371439201002,Block Group 2,43814300.000000000000000,9475123.000000000000000,+36.2070487,-76.4497024,4429,37143920100,Census Tract 9201,400177631.000000000000000,73287630.000000000000000,+36.2187874,-76.4078776,1606
371439201003,Block Group 3,38153927.000000000000000,0.000000000000000,+36.2368842,-76.3954920,4430,37143920100,Census Tract 9201,400177631.000000000000000,73287630.000000000000000,+36.2187874,-76.4078776,1606
371439201004,Block Group 4,84999817.000000000000000,9171452.000000000000000,+36.1968134,-76.3426012,4431,37143920100,Census Tract 9201,400177631.000000000000000,73287630.000000000000000,+36.2187874,-76.4078776,1606
371439201005,Block Group 5,51841759.000000000000000,22433864.000000000000000,+36.1357355,-76.2686353,4432,37143920100,Census Tract 9201,400177631.000000000000000,73287630.000000000000000,+36.2187874,-76.4078776,1606
371439202011,Block Group 1,119413956.000000000000000,264806.000000000000000,+36.1708237,-76.5236227,4433,37143920201,Census Tract 9202.01,130571035.000000000000000,1579654.000000000000000,+36.1708237,-76.5236227,1607
371439202012,Block Group 2,8096589.000000000000000,517388.000000000000000,+36.1997270,-76.4849432,4434,37143920201,Census Tract 9202.01,130571035.000000000000000,1579654.000000000000000,+36.1708237,-76.5236227,1607
371439202013,Block Group 3,3060490.000000000000000,797460.000000000000000,+36.1825245,-76.4695518,4435,37143920201,Census Tract 9202.01,130571035.000000000000000,1579654.000000000000000,+36.1708237,-76.5236227,1607
371439202020,Block Group 0,0.000000000000000,110035198.000000000000000,+36.0573609,-76.3074336,4436,37143920202,Census Tract 9202.02,109351009.000000000000000,136962213.000000000000000,+36.0946746,-76.3650786,1608
371439202021,Block Group 1,51243699.000000000000000,3406532.000000000000000,+36.1103537,-76.4665117,4437,37143920202,Census Tract 9202.02,109351009.000000000000000,136962213.000000000000000,+36.0946746,-76.3650786,1608
371439202022,Block Group 2,58107310.000000000000000,23520483.000000000000000,+36.1223592,-76.4013400,4438,37143920202,Census Tract 9202.02,109351009.000000000000000,136962213.000000000000000,+36.0946746,-76.3650786,1608
371459201003,Block Group 3,25436384.000000000000000,134171.000000000000000,+36.3717668,-78.9260481,4439,37145920100,Census Tract 9201,256802579.000000000000000,11038228.000000000000000,+36.4322633,-78.8677968,1625
371459201004,Block Group 4,104798596.000000000000000,234109.000000000000000,+36.3968560,-78.8494363,4440,37145920100,Census Tract 9201,256802579.000000000000000,11038228.000000000000000,+36.4322633,-78.8677968,1625
371459202001,Block Group 1,74112961.000000000000000,176513.000000000000000,+36.4998483,-78.9528886,4441,37145920200,Census Tract 9202,285702541.000000000000000,18853418.000000000000000,+36.4664019,-79.0443886,1609
371459202003,Block Group 3,67837340.000000000000000,3045414.000000000000000,+36.4236981,-79.0947836,4442,37145920200,Census Tract 9202,285702541.000000000000000,18853418.000000000000000,+36.4664019,-79.0443886,1609
371459203001,Block Group 1,1998768.000000000000000,0.000000000000000,+36.4017547,-78.9815570,4443,37145920300,Census Tract 9203,24229080.000000000000000,0.000000000000000,+36.4189560,-78.9704155,1610
371459203002,Block Group 2,5800974.000000000000000,0.000000000000000,+36.4049427,-78.9607628,4444,37145920300,Census Tract 9203,24229080.000000000000000,0.000000000000000,+36.4189560,-78.9704155,1610
371459203005,Block Group 5,12412985.000000000000000,0.000000000000000,+36.4285506,-78.9742718,4445,37145920300,Census Tract 9203,24229080.000000000000000,0.000000000000000,+36.4189560,-78.9704155,1610
371459204001,Block Group 1,4705630.000000000000000,17620.000000000000000,+36.3863362,-78.9656441,4446,37145920400,Census Tract 9204,9019833.000000000000000,17620.000000000000000,+36.3889050,-78.9806515,1611
371459204002,Block Group 2,1314006.000000000000000,0.000000000000000,+36.3842569,-78.9892820,4447,37145920400,Census Tract 9204,9019833.000000000000000,17620.000000000000000,+36.3889050,-78.9806515,1611
371459205001,Block Group 1,84180725.000000000000000,214302.000000000000000,+36.2879188,-78.8354291,4448,37145920500,Census Tract 9205,176752387.000000000000000,463431.000000000000000,+36.2936322,-78.8856158,1612
371459205002,Block Group 2,26832918.000000000000000,2586.000000000000000,+36.2590720,-78.9137813,4449,37145920500,Census Tract 9205,176752387.000000000000000,463431.000000000000000,+36.2936322,-78.8856158,1612
371459205003,Block Group 3,40578096.000000000000000,131924.000000000000000,+36.3096927,-78.9305834,4450,37145920500,Census Tract 9205,176752387.000000000000000,463431.000000000000000,+36.2936322,-78.8856158,1612
371459205004,Block Group 4,25160648.000000000000000,114619.000000000000000,+36.3455454,-78.9498259,4451,37145920500,Census Tract 9205,176752387.000000000000000,463431.000000000000000,+36.2936322,-78.8856158,1612
371459206011,Block Group 1,17321122.000000000000000,50207.000000000000000,+36.3511360,-79.0127596,4452,37145920601,Census Tract 9206.01,140694266.000000000000000,521365.000000000000000,+36.3319199,-79.0692512,1613
371459206012,Block Group 2,23319217.000000000000000,68624.000000000000000,+36.3162153,-79.0092954,4453,37145920601,Census Tract 9206.01,140694266.000000000000000,521365.000000000000000,+36.3319199,-79.0692512,1613
371459206013,Block Group 3,62247992.000000000000000,266318.000000000000000,+36.3137198,-79.1175887,4454,37145920601,Census Tract 9206.01,140694266.000000000000000,521365.000000000000000,+36.3319199,-79.0692512,1613
371459206021,Block Group 1,64039986.000000000000000,130726.000000000000000,+36.2659343,-79.1005770,4455,37145920602,Census Tract 9206.02,122940850.000000000000000,324659.000000000000000,+36.2702186,-79.0406448,1614
371459206022,Block Group 2,58900864.000000000000000,193933.000000000000000,+36.2738651,-78.9932861,4456,37145920602,Census Tract 9206.02,122940850.000000000000000,324659.000000000000000,+36.2702186,-79.0406448,1614
371470001002,Block Group 2,252172.000000000000000,0.000000000000000,+35.6091578,-77.3630825,4457,37147000100,Census Tract 1,3285629.000000000000000,41312.000000000000000,+35.6062638,-77.3726785,1615
371470001003,Block Group 3,1261184.000000000000000,30740.000000000000000,+35.6106795,-77.3737632,4458,37147000100,Census Tract 1,3285629.000000000000000,41312.000000000000000,+35.6062638,-77.3726785,1615
371470001004,Block Group 4,755700.000000000000000,0.000000000000000,+35.5969544,-77.3793056,4459,37147000100,Census Tract 1,3285629.000000000000000,41312.000000000000000,+35.6062638,-77.3726785,1615
371470002011,Block Group 1,340128.000000000000000,5006.000000000000000,+35.6042834,-77.3351935,4460,37147000201,Census Tract 2.01,3158316.000000000000000,106111.000000000000000,+35.6109554,-77.3426276,1626
